customer_id,total_orders,total_sales,avg_order_value,first_order_date,last_order_date,recency_days,return_count,review_count,avg_rating,customer_lifetime_value,customer_segment
C01131,20,1857.31,92.87,2024-06-29,2025-12-20,11,4,8,3.88,1857.31,Regular
C01132,18,2081.27,115.63,2025-05-19,2025-12-16,15,1,12,4.50,2081.27,Loyal
C01133,20,1453.27,72.66,2024-09-29,2025-12-31,0,1,8,4.50,1453.27,Loyal
C01134,24,2367.71,98.65,2025-01-08,2025-12-18,13,1,11,4.27,2367.71,Loyal
C01135,17,1845.57,108.56,2025-03-26,2025-11-27,34,2,13,4.38,1845.57,VIP
C01136,0,0.00,0.00,,,,0,0,,0.00,New
C01137,3,231.53,77.18,2025-10-30,2025-11-15,46,1,1,5.00,231.53,New
C01138,0,0.00,0.00,,,,0,0,,0.00,Regular
C01139,0,0.00,0.00,,,,0,0,,0.00,New
C01140,0,0.00,0.00,,,,0,0,,0.00,Regular
C01141,21,1850.15,88.10,2024-05-03,2025-12-15,16,1,9,4.33,1850.15,Regular
C01142,13,1807.56,139.04,2025-11-01,2025-12-27,4,2,9,4.56,1807.56,VIP
C01143,0,0.00,0.00,,,,0,0,,0.00,VIP
C01144,27,2326.18,86.15,2024-08-10,2025-12-05,26,0,7,4.00,2326.18,Regular
C01145,18,1114.41,61.91,2024-08-20,2025-11-28,33,2,4,4.50,1114.41,Regular
C01146,54,5217.91,96.63,2023-06-30,2025-12-13,18,5,20,4.10,5217.91,Regular
C01147,22,1642.60,74.66,2024-02-20,2025-12-23,8,1,10,4.50,1642.60,Regular
C01148,67,8356.13,124.72,2024-01-26,2025-12-26,5,5,53,4.21,8356.13,VIP
C01149,4,227.22,56.80,2025-01-27,2025-08-18,135,0,0,,227.22,New
C01150,8,882.96,110.37,2025-02-09,2025-11-17,44,0,6,4.50,882.96,Regular
C01151,41,3410.02,83.17,2023-07-25,2025-11-27,34,2,16,4.19,3410.02,Regular
C01152,3,341.30,113.77,2025-08-09,2025-12-25,6,0,1,4.00,341.30,New
C01153,6,458.96,76.49,2025-09-29,2025-12-12,19,0,1,4.00,458.96,Regular
C01154,1,98.67,98.67,2025-12-09,2025-12-09,22,0,0,,98.67,Regular
C01155,1,45.78,45.78,2025-11-27,2025-11-27,34,0,1,4.00,45.78,Regular
C01156,32,2444.72,76.40,2023-03-17,2025-07-30,154,2,11,4.36,2444.72,New
C01157,28,2176.67,77.74,2024-01-16,2025-12-27,4,0,9,3.89,2176.67,Regular
C01158,5,328.07,65.61,2025-06-17,2025-12-20,11,0,0,,328.07,New
C01159,0,0.00,0.00,,,,0,0,,0.00,Regular
C01160,51,5189.56,101.76,2024-03-05,2025-12-08,23,4,33,4.48,5189.56,Loyal
C01161,7,512.75,73.25,2025-05-29,2025-11-20,41,1,1,4.00,512.75,Regular
C01162,5,408.00,81.60,2024-07-16,2025-07-29,155,1,3,3.67,408.00,New
C01163,10,1009.95,101.00,2024-11-03,2025-10-03,89,0,5,4.40,1009.95,New
C01164,51,4092.30,80.24,2023-07-15,2025-12-19,12,2,20,4.30,4092.30,Regular
C01165,78,6360.45,81.54,2023-07-26,2025-12-20,11,3,25,4.48,6360.45,Regular
C01166,0,0.00,0.00,,,,0,0,,0.00,New
C01167,6,283.89,47.31,2025-04-08,2025-11-30,31,0,0,,283.89,Regular
C01168,4,327.22,81.81,2025-11-23,2025-12-29,2,0,2,5.00,327.22,Regular
C01169,6,586.27,97.71,2025-04-04,2025-12-02,29,1,3,3.67,586.27,New
C01170,0,0.00,0.00,,,,0,0,,0.00,Regular
C01171,0,0.00,0.00,,,,0,0,,0.00,New
C01172,5,288.82,57.76,2025-05-10,2025-12-30,1,0,2,4.00,288.82,Regular
C01173,10,759.64,75.96,2025-09-03,2025-12-26,5,2,3,4.00,759.64,Loyal
C01174,4,337.18,84.29,2025-11-21,2025-12-16,15,0,4,4.00,337.18,VIP
C01175,27,2736.27,101.34,2024-10-16,2025-12-18,13,1,11,4.09,2736.27,Regular
C01176,0,0.00,0.00,,,,0,0,,0.00,Regular
C01177,0,0.00,0.00,,,,0,0,,0.00,Regular
C01178,0,0.00,0.00,,,,0,0,,0.00,New
C01179,7,347.41,49.63,2025-08-03,2025-12-19,12,0,4,4.00,347.41,Regular
C01180,14,854.58,61.04,2024-11-11,2025-12-27,4,1,1,4.00,854.58,Regular
C01181,0,0.00,0.00,,,,0,0,,0.00,Regular
C01182,164,19921.68,121.47,2023-05-24,2025-12-27,4,12,119,4.29,19921.68,VIP
C01183,4,539.32,134.83,2025-10-29,2025-12-21,10,0,1,4.00,539.32,Regular
C01184,2,117.79,58.89,2025-11-08,2025-11-14,47,0,0,,117.79,Regular
C01185,172,16337.99,94.99,2023-06-15,2025-12-06,25,11,85,4.15,16337.99,Loyal
C01186,28,2333.23,83.33,2024-10-31,2025-12-21,10,2,12,4.08,2333.23,Regular
C01187,21,1864.58,88.79,2024-11-10,2025-12-18,13,1,10,4.40,1864.58,Regular
C01188,4,244.35,61.09,2025-10-04,2025-12-29,2,0,1,5.00,244.35,Regular
C01189,52,4489.60,86.34,2023-07-04,2025-09-22,100,3,18,4.39,4489.60,Regular
C01190,3,207.18,69.06,2025-11-18,2025-11-24,37,1,2,4.00,207.18,Regular
C01191,7,737.71,105.39,2025-10-14,2025-12-26,5,0,4,3.75,737.71,Loyal
C01192,5,435.47,87.09,2024-11-06,2025-12-31,0,0,2,4.50,435.47,New
C01193,25,2444.06,97.76,2023-04-30,2025-12-26,5,2,7,3.71,2444.06,New
C01194,3,162.82,54.27,2025-09-23,2025-12-06,25,0,0,,162.82,New
C01195,9,671.00,74.56,2024-08-15,2025-12-22,9,1,1,5.00,671.00,New
C01196,46,4050.46,88.05,2023-05-17,2025-10-16,76,3,18,4.28,4050.46,Regular
C01197,6,558.81,93.13,2024-11-15,2025-12-08,23,0,1,5.00,558.81,New
C01198,8,616.95,77.12,2025-05-22,2025-11-27,34,0,2,4.00,616.95,Regular
C01199,22,1769.61,80.44,2023-08-21,2025-09-30,92,2,6,4.33,1769.61,New
C01200,40,3483.31,87.08,2023-12-16,2025-12-16,15,3,12,4.33,3483.31,Regular
C01201,38,3224.53,84.86,2023-10-13,2025-12-09,22,0,15,4.13,3224.53,Regular
C01202,10,578.19,57.82,2025-05-08,2025-10-26,66,0,2,4.50,578.19,Regular
C01203,128,15882.66,124.08,2023-09-09,2025-12-31,0,7,86,4.16,15882.66,VIP
C01204,47,4569.17,97.22,2024-01-16,2025-12-23,8,1,24,4.29,4569.17,Loyal
C01205,10,787.80,78.78,2025-05-01,2025-12-20,11,0,4,3.50,787.80,Regular
C01206,7,754.30,107.76,2025-11-21,2025-12-17,14,1,1,4.00,754.30,Loyal
C01207,32,2806.89,87.72,2024-12-10,2025-12-21,10,4,17,4.18,2806.89,Loyal
C01208,7,570.86,81.55,2025-10-20,2025-12-29,2,0,4,4.25,570.86,Regular
C01209,3,263.07,87.69,2025-06-23,2025-10-17,75,0,1,5.00,263.07,New
C01210,5,382.40,76.48,2025-09-03,2025-12-12,19,0,2,4.50,382.40,Regular
C01211,13,1239.85,95.37,2025-06-28,2025-12-27,4,1,6,4.50,1239.85,Regular
C01212,23,1768.90,76.91,2024-10-18,2025-12-23,8,2,10,4.10,1768.90,Regular
C01213,26,2631.58,101.21,2025-01-24,2025-12-30,1,1,17,4.00,2631.58,VIP
C01214,26,2151.96,82.77,2024-06-29,2025-12-09,22,1,8,4.38,2151.96,Regular
C01215,33,2647.21,80.22,2024-11-23,2025-12-20,11,3,10,3.90,2647.21,Regular
C01216,91,9630.45,105.83,2023-12-14,2025-12-30,1,6,50,4.22,9630.45,Loyal
C01217,0,0.00,0.00,,,,0,0,,0.00,Regular
C01218,16,1167.88,72.99,2024-10-17,2025-12-27,4,0,1,3.00,1167.88,Regular
C01219,13,1444.99,111.15,2023-10-03,2025-01-03,362,1,2,4.00,1444.99,New
C01220,62,4822.34,77.78,2023-07-05,2025-12-28,3,3,9,3.89,4822.34,Regular
C01221,2,275.59,137.79,2025-11-28,2025-12-21,10,0,1,4.00,275.59,Regular
C01222,0,0.00,0.00,,,,0,0,,0.00,New
C01223,0,0.00,0.00,,,,0,0,,0.00,VIP
C01224,7,430.89,61.56,2025-08-24,2025-11-26,35,0,0,,430.89,Regular
C01225,11,952.56,86.60,2025-03-07,2025-12-06,25,0,5,4.00,952.56,Regular
C01226,9,645.96,71.77,2025-04-26,2025-12-23,8,0,4,4.75,645.96,Regular
C01227,35,3392.90,96.94,2023-08-26,2025-08-29,124,2,11,4.45,3392.90,Regular
C01228,196,24391.56,124.45,2023-04-19,2025-12-30,1,18,112,4.32,24391.56,VIP
C01229,17,1543.05,90.77,2025-06-10,2025-12-22,9,1,13,4.23,1543.05,Loyal
C01230,11,668.03,60.73,2024-11-30,2025-11-28,33,1,1,5.00,668.03,Regular
C01231,0,0.00,0.00,,,,0,0,,0.00,Regular
C01232,26,2662.08,102.39,2023-12-12,2025-12-02,29,1,7,4.29,2662.08,Regular
C01233,9,819.44,91.05,2024-11-20,2025-11-28,33,1,2,4.00,819.44,Regular
C01234,16,1026.01,64.13,2024-09-22,2025-12-07,24,3,5,4.40,1026.01,Regular
C01235,63,5450.28,86.51,2023-05-07,2025-12-26,5,4,19,4.53,5450.28,Regular
C01236,15,1503.24,100.22,2025-05-20,2025-12-20,11,1,12,4.33,1503.24,Loyal
C01237,18,2337.73,129.87,2025-01-17,2025-12-08,23,2,14,4.50,2337.73,VIP
C01238,0,0.00,0.00,,,,0,0,,0.00,Regular
C01239,28,1897.90,67.78,2023-11-25,2025-11-04,57,2,5,3.60,1897.90,Regular
C01240,39,3437.12,88.13,2024-05-12,2025-12-23,8,2,19,4.37,3437.12,Loyal
C01241,69,8294.45,120.21,2024-02-18,2025-12-30,1,6,42,4.40,8294.45,VIP
C01242,6,964.71,160.78,2025-11-24,2025-12-13,18,1,5,4.20,964.71,VIP
C01243,3,288.89,96.30,2025-05-10,2025-11-15,46,0,1,4.00,288.89,New
C01244,4,267.42,66.86,2025-10-11,2025-11-27,34,0,2,4.00,267.42,Regular
C01245,18,1634.72,90.82,2025-09-08,2025-12-29,2,2,9,4.33,1634.72,VIP
C01246,45,3304.23,73.43,2023-08-15,2025-12-29,2,1,13,4.31,3304.23,Regular
C01247,38,3916.76,103.07,2024-07-04,2025-12-17,14,1,16,4.12,3916.76,Regular
C01248,112,13581.81,121.27,2024-09-02,2025-12-30,1,10,70,4.19,13581.81,VIP
C01249,13,1267.96,97.54,2025-03-31,2025-12-15,16,2,6,4.33,1267.96,Loyal
C01250,15,1247.19,83.15,2024-11-02,2025-12-16,15,3,4,4.50,1247.19,Regular
C01251,28,2548.81,91.03,2023-11-29,2025-12-23,8,1,8,4.12,2548.81,Regular
C01252,85,9363.91,110.16,2023-12-09,2025-12-18,13,3,48,4.25,9363.91,VIP
C01253,12,925.02,77.08,2024-12-08,2025-09-29,93,0,1,3.00,925.02,Regular
C01254,2,191.66,95.83,2025-11-20,2025-12-26,5,0,1,4.00,191.66,New
C01255,39,4261.47,109.27,2024-05-26,2025-12-27,4,0,19,4.47,4261.47,Loyal
C01256,4,281.81,70.45,2025-10-18,2025-12-10,21,0,0,,281.81,New
C01257,8,797.45,99.68,2024-10-25,2025-12-17,14,0,5,4.20,797.45,New
C01258,28,2213.64,79.06,2024-10-04,2025-11-26,35,0,15,4.13,2213.64,Regular
C01259,14,904.23,64.59,2025-03-12,2025-12-14,17,0,3,4.00,904.23,Regular
C01260,371,36268.68,97.76,2023-01-09,2025-12-20,11,21,172,4.28,36268.68,Loyal
C01261,18,1215.70,67.54,2024-05-31,2025-10-09,83,0,7,4.71,1215.70,Regular
C01262,0,0.00,0.00,,,,0,0,,0.00,Regular
C01263,0,0.00,0.00,,,,0,0,,0.00,VIP
C01264,8,827.52,103.44,2024-07-04,2025-10-20,72,0,1,5.00,827.52,New
C01265,23,1473.49,64.06,2023-12-01,2025-12-04,27,1,5,4.40,1473.49,Regular
C01266,1,41.31,41.31,2025-12-18,2025-12-18,13,0,0,,41.31,Regular
C01267,10,852.41,85.24,2024-11-14,2025-12-01,30,1,3,4.33,852.41,Regular
C01268,0,0.00,0.00,,,,0,0,,0.00,Regular
C01269,42,3520.00,83.81,2024-06-28,2025-12-28,3,4,16,4.31,3520.00,Regular
C01270,32,3217.27,100.54,2024-08-21,2025-12-23,8,1,10,4.30,3217.27,Regular
C01271,18,1627.47,90.42,2024-08-15,2025-12-27,4,1,5,4.20,1627.47,New
C01272,29,2628.14,90.63,2024-05-23,2025-12-06,25,2,15,4.33,2628.14,Regular
C01273,62,6351.92,102.45,2023-11-19,2025-12-16,15,2,41,4.29,6351.92,Loyal
C01274,27,2513.74,93.10,2024-08-21,2025-12-26,5,2,14,4.14,2513.74,Regular
C01275,36,4288.40,119.12,2024-07-05,2025-12-14,17,1,21,4.10,4288.40,Loyal
C01276,38,3789.80,99.73,2024-10-10,2025-12-26,5,2,20,4.25,3789.80,Loyal
C01277,40,3144.35,78.61,2024-01-31,2025-12-15,16,1,13,4.31,3144.35,Loyal
C01278,3,154.06,51.35,2025-10-24,2025-11-29,32,0,1,4.00,154.06,New
C01279,11,1229.35,111.76,2025-05-27,2025-12-04,27,0,2,4.00,1229.35,Loyal
C01280,11,1057.31,96.12,2025-08-23,2025-12-25,6,1,6,4.50,1057.31,Loyal
C01281,33,3525.94,106.85,2024-08-15,2025-12-28,3,1,10,4.60,3525.94,Loyal
C01282,7,520.55,74.36,2025-06-14,2025-11-04,57,0,1,4.00,520.55,Regular
C01283,11,672.34,61.12,2024-06-21,2025-12-06,25,0,4,4.00,672.34,New
C01284,247,24691.53,99.97,2023-02-16,2025-12-30,1,17,113,4.33,24691.53,Loyal
C01285,0,0.00,0.00,,,,0,0,,0.00,New
C01286,132,15385.78,116.56,2023-07-11,2025-12-30,1,10,77,4.30,15385.78,VIP
C01287,0,0.00,0.00,,,,0,0,,0.00,New
C01288,28,1871.37,66.83,2023-11-20,2025-11-08,53,1,7,3.86,1871.37,Regular
C01289,30,2515.89,83.86,2024-01-15,2025-12-12,19,3,15,4.47,2515.89,Regular
C01290,8,664.82,83.10,2025-08-01,2025-12-28,3,0,3,4.33,664.82,New
C01291,11,866.73,78.79,2024-10-09,2025-11-06,55,2,3,4.67,866.73,Regular
C01292,2,220.07,110.03,2025-11-22,2025-12-09,22,0,0,,220.07,Loyal
C01293,31,2093.94,67.55,2024-02-05,2025-10-22,70,2,12,4.33,2093.94,Regular
C01294,10,1108.86,110.89,2025-07-17,2025-12-28,3,1,7,4.00,1108.86,VIP
C01295,0,0.00,0.00,,,,0,0,,0.00,VIP
C01296,6,516.87,86.14,2025-09-14,2025-12-10,21,1,2,4.00,516.87,Regular
C01297,0,0.00,0.00,,,,0,0,,0.00,Regular
C01298,0,0.00,0.00,,,,0,0,,0.00,VIP
C01299,4,148.52,37.13,2024-07-26,2025-10-29,63,0,0,,148.52,New
C01300,1,64.65,64.65,2025-06-19,2025-06-19,195,0,1,3.00,64.65,New
C01301,11,1478.00,134.36,2025-11-12,2025-12-20,11,0,2,4.50,1478.00,VIP
C01302,4,281.55,70.39,2025-10-18,2025-12-20,11,0,3,4.67,281.55,Regular
C01303,36,4240.84,117.80,2024-11-08,2025-12-29,2,5,19,4.16,4240.84,VIP
C01304,4,132.71,33.18,2024-11-20,2025-03-03,303,1,0,,132.71,New
C01305,10,827.03,82.70,2024-10-15,2025-12-28,3,2,3,4.00,827.03,Regular
C01306,0,0.00,0.00,,,,0,0,,0.00,Regular
C01307,47,4893.24,104.11,2023-08-10,2025-11-10,51,5,14,4.36,4893.24,Regular
C01308,20,1894.75,94.74,2024-10-25,2025-11-19,42,3,4,4.25,1894.75,Regular
C01309,0,0.00,0.00,,,,0,0,,0.00,Regular
C01310,6,538.23,89.70,2025-10-11,2025-12-23,8,0,2,5.00,538.23,Regular
C01311,72,5769.39,80.13,2023-04-09,2025-11-29,32,3,23,4.17,5769.39,Regular
C01312,2,133.54,66.77,2025-12-22,2025-12-27,4,0,0,,133.54,Regular
C01313,0,0.00,0.00,,,,0,0,,0.00,Regular
C01314,10,754.51,75.45,2025-06-04,2025-12-12,19,0,2,3.50,754.51,Regular
C01315,94,9663.19,102.80,2023-06-07,2025-12-04,27,5,53,4.30,9663.19,Loyal
C01316,15,1563.03,104.20,2025-04-30,2025-12-17,14,0,5,3.60,1563.03,Loyal
C01317,3,300.70,100.23,2025-12-10,2025-12-19,12,0,0,,300.70,VIP
C01318,48,5557.41,115.78,2024-04-03,2025-12-10,21,9,30,4.27,5557.41,Loyal
C01319,41,2894.56,70.60,2023-11-02,2025-12-23,8,1,14,4.14,2894.56,Regular
C01320,136,14319.50,105.29,2023-06-19,2025-12-28,3,6,75,4.21,14319.50,VIP
C01321,0,0.00,0.00,,,,0,0,,0.00,VIP
C01322,124,10298.49,83.05,2023-03-15,2025-12-24,7,7,43,4.40,10298.49,Regular
C01323,2,220.46,110.23,2025-11-13,2025-12-24,7,1,2,3.50,220.46,Regular
C01324,57,4767.27,83.64,2023-03-07,2025-12-05,26,2,12,4.08,4767.27,Regular
C01325,17,1562.31,91.90,2025-03-29,2025-12-28,3,3,8,4.00,1562.31,Loyal
C01326,20,1713.49,85.67,2023-10-31,2025-11-11,50,0,5,3.60,1713.49,New
C01327,0,0.00,0.00,,,,0,0,,0.00,Regular
C01328,19,1207.85,63.57,2024-04-06,2025-11-27,34,0,4,4.75,1207.85,Regular
C01329,45,5676.31,126.14,2025-02-01,2025-12-24,7,5,26,4.42,5676.31,VIP
C01330,4,866.07,216.52,2025-07-14,2025-12-27,4,0,2,4.50,866.07,Regular
C01331,6,290.51,48.42,2025-08-06,2025-12-14,17,1,2,4.00,290.51,Regular
C01332,47,3669.37,78.07,2023-05-31,2025-11-30,31,1,14,4.29,3669.37,Regular
C01333,1,165.85,165.85,2025-12-28,2025-12-28,3,0,0,,165.85,VIP
C01334,0,0.00,0.00,,,,0,0,,0.00,Regular
C01335,38,3242.29,85.32,2024-08-20,2025-12-31,0,2,15,4.27,3242.29,Regular
C01336,31,2446.28,78.91,2024-02-04,2025-11-24,37,2,13,4.54,2446.28,Regular
C01337,0,0.00,0.00,,,,0,0,,0.00,Loyal
C01338,3,237.56,79.19,2025-06-14,2025-08-31,122,0,2,5.00,237.56,Regular
C01339,10,782.33,78.23,2025-11-07,2025-12-17,14,1,3,3.67,782.33,Loyal
C01340,2,177.85,88.92,2025-10-10,2025-11-11,50,0,2,4.50,177.85,New
C01341,14,1507.92,107.71,2025-10-25,2025-12-22,9,0,9,4.33,1507.92,VIP
C01342,80,7879.62,98.50,2024-04-28,2025-12-16,15,6,45,4.38,7879.62,Loyal
C01343,9,550.48,61.16,2025-07-24,2025-12-18,13,2,3,4.00,550.48,Regular
C01344,0,0.00,0.00,,,,0,0,,0.00,New
C01345,30,3181.69,106.06,2024-02-21,2025-12-22,9,4,11,4.36,3181.69,New
C01346,46,4492.50,97.66,2024-07-22,2025-12-28,3,5,32,4.31,4492.50,Loyal
C01347,0,0.00,0.00,,,,0,0,,0.00,Regular
C01348,1,35.44,35.44,2025-11-14,2025-11-14,47,0,0,,35.44,New
C01349,0,0.00,0.00,,,,0,0,,0.00,Loyal
C01350,30,2562.05,85.40,2025-05-24,2025-12-31,0,3,11,4.18,2562.05,Loyal
C01351,25,2692.50,107.70,2025-05-21,2025-12-20,11,1,9,4.33,2692.50,VIP
C01352,8,629.57,78.70,2025-05-12,2025-12-28,3,1,3,4.33,629.57,Regular
C01353,56,4763.86,85.07,2023-03-28,2025-12-24,7,1,16,4.12,4763.86,Regular
C01354,1,184.36,184.36,2025-12-07,2025-12-07,24,0,1,5.00,184.36,Regular
C01355,59,4686.76,79.44,2023-09-29,2025-12-30,1,2,28,4.21,4686.76,Regular
C01356,26,2248.32,86.47,2024-11-09,2025-12-20,11,2,12,4.50,2248.32,Loyal
C01357,0,0.00,0.00,,,,0,0,,0.00,Regular
C01358,14,1277.70,91.26,2024-11-20,2025-11-30,31,1,5,4.20,1277.70,Regular
C01359,14,1477.41,105.53,2025-01-24,2025-12-15,16,1,2,4.50,1477.41,Regular
C01360,14,1671.05,119.36,2023-05-24,2025-08-29,124,0,2,4.50,1671.05,New
C01361,21,1642.73,78.23,2024-08-17,2025-12-06,25,2,7,4.14,1642.73,New
C01362,6,532.80,88.80,2024-02-14,2025-08-15,138,0,1,3.00,532.80,New
C01363,65,4762.34,73.27,2023-05-08,2025-12-24,7,0,20,4.10,4762.34,Regular
C01364,4,242.50,60.62,2025-03-04,2025-12-16,15,0,0,,242.50,New
C01365,12,1352.18,112.68,2024-11-17,2025-11-16,45,1,5,4.40,1352.18,Regular
C01366,9,589.57,65.51,2025-03-28,2025-12-30,1,0,2,4.00,589.57,Regular
C01367,70,7828.53,111.84,2023-10-01,2025-12-28,3,4,41,4.24,7828.53,Loyal
C01368,3,83.05,27.68,2025-10-05,2025-11-03,58,0,0,,83.05,Regular
C01369,1,68.81,68.81,2025-11-01,2025-11-01,60,0,0,,68.81,New
C01370,10,772.08,77.21,2024-11-27,2025-12-22,9,0,3,4.33,772.08,Regular
C01371,26,2978.42,114.55,2025-01-24,2025-11-30,31,1,25,4.40,2978.42,VIP
C01372,43,5046.28,117.36,2024-09-13,2025-12-28,3,3,19,3.95,5046.28,Loyal
C01373,156,18975.72,121.64,2023-08-03,2025-12-16,15,14,95,4.37,18975.72,VIP
C01374,8,661.91,82.74,2025-07-02,2025-12-17,14,0,5,4.20,661.91,Regular
C01375,16,1046.15,65.38,2025-04-27,2025-12-18,13,0,4,4.00,1046.15,Regular
C01376,10,952.31,95.23,2024-10-05,2025-12-28,3,0,3,4.67,952.31,Regular
C01377,45,3813.44,84.74,2024-01-31,2025-12-13,18,3,17,4.29,3813.44,Regular
C01378,9,563.46,62.61,2024-11-17,2025-12-01,30,0,3,4.33,563.46,Regular
C01379,0,0.00,0.00,,,,0,0,,0.00,New
C01380,34,3014.22,88.65,2023-11-12,2025-12-12,19,2,8,4.50,3014.22,New
C01381,71,7145.27,100.64,2024-02-14,2025-12-27,4,5,40,4.42,7145.27,Loyal
C01382,20,1226.23,61.31,2024-11-12,2025-12-16,15,0,6,4.67,1226.23,New
C01383,109,12547.42,115.11,2023-10-17,2025-12-03,28,8,73,4.10,12547.42,VIP
C01384,7,391.54,55.93,2025-06-15,2025-11-15,46,1,3,4.33,391.54,Regular
C01385,51,4029.11,79.00,2023-04-16,2025-07-27,157,3,10,4.10,4029.11,Regular
C01386,21,1711.01,81.48,2025-04-07,2025-12-18,13,1,5,4.40,1711.01,Regular
C01387,39,4687.94,120.20,2025-01-10,2025-12-15,16,7,38,4.18,4687.94,VIP
C01388,18,1916.27,106.46,2024-07-30,2025-11-29,32,2,6,4.00,1916.27,Regular
C01389,8,653.54,81.69,2024-11-15,2025-11-24,37,0,5,4.20,653.54,New
C01390,1,36.67,36.67,2025-06-20,2025-06-20,194,0,0,,36.67,New
C01391,20,1793.88,89.69,2024-06-27,2025-11-28,33,1,5,4.80,1793.88,Regular
C01392,5,662.11,132.42,2024-11-09,2025-11-20,41,0,3,4.33,662.11,New
C01393,1,65.65,65.65,2025-12-24,2025-12-24,7,0,0,,65.65,Regular
C01394,35,2334.38,66.70,2023-01-16,2025-12-09,22,4,13,4.62,2334.38,New
C01395,32,2882.08,90.06,2023-12-15,2025-12-09,22,0,10,4.10,2882.08,New
C01396,13,984.90,75.76,2024-12-24,2025-12-12,19,0,7,4.43,984.90,Regular
C01397,0,0.00,0.00,,,,0,0,,0.00,Regular
C01398,0,0.00,0.00,,,,0,0,,0.00,Regular
C01399,0,0.00,0.00,,,,0,0,,0.00,Loyal
C01400,125,14878.10,119.02,2024-06-22,2025-12-31,0,11,83,4.29,14878.10,VIP
C01401,95,7542.24,79.39,2023-05-07,2025-12-17,14,3,26,4.08,7542.24,Regular
C01402,0,0.00,0.00,,,,0,0,,0.00,Regular
C01403,19,1391.11,73.22,2024-10-07,2025-12-27,4,1,10,4.10,1391.11,Regular
C01404,4,160.44,40.11,2025-11-15,2025-12-10,21,0,0,,160.44,Regular
C01405,8,579.58,72.45,2024-11-13,2025-11-23,38,2,3,4.33,579.58,Regular
C01406,29,3485.39,120.19,2025-02-04,2025-12-18,13,1,15,4.47,3485.39,VIP
C01407,8,791.16,98.90,2025-07-25,2025-12-13,18,0,0,,791.16,Loyal
C01408,20,1482.78,74.14,2023-07-26,2025-11-28,33,2,7,4.00,1482.78,New
C01409,10,815.71,81.57,2024-03-29,2025-11-30,31,0,3,4.67,815.71,New
C01410,0,0.00,0.00,,,,0,0,,0.00,Regular
C01411,6,355.62,59.27,2025-06-21,2025-11-25,36,0,2,4.00,355.62,Regular
C01412,0,0.00,0.00,,,,0,0,,0.00,New
C01413,2,104.09,52.05,2025-11-16,2025-11-26,35,0,1,5.00,104.09,Regular
C01414,128,13164.25,102.85,2023-05-27,2025-12-28,3,11,56,4.29,13164.25,Loyal
C01415,1,33.53,33.53,2025-12-08,2025-12-08,23,0,0,,33.53,Regular
C01416,34,2956.74,86.96,2023-10-26,2025-09-30,92,3,11,4.27,2956.74,Regular
C01417,128,12663.44,98.93,2023-10-26,2025-12-30,1,14,68,4.21,12663.44,Loyal
C01418,3,415.73,138.58,2025-10-04,2025-12-11,20,0,0,,415.73,Regular
C01419,5,800.37,160.07,2025-06-18,2025-12-19,12,0,1,3.00,800.37,Regular
C01420,76,6525.20,85.86,2023-02-23,2025-12-11,20,1,21,4.19,6525.20,Regular
C01421,117,11478.92,98.11,2023-10-27,2025-12-18,13,5,64,4.12,11478.92,Loyal
C01422,0,0.00,0.00,,,,0,0,,0.00,Regular
C01423,0,0.00,0.00,,,,0,0,,0.00,New
C01424,0,0.00,0.00,,,,0,0,,0.00,Regular
C01425,20,1743.84,87.19,2024-11-05,2025-12-17,14,2,8,4.00,1743.84,Regular
C01426,0,0.00,0.00,,,,0,0,,0.00,Regular
C01427,22,1961.89,89.18,2024-09-22,2025-12-01,30,2,10,4.10,1961.89,Regular
C01428,0,0.00,0.00,,,,0,0,,0.00,New
C01429,30,2546.65,84.89,2023-11-23,2025-08-20,133,4,7,4.43,2546.65,New
C01430,34,2517.73,74.05,2023-11-22,2025-12-26,5,3,10,4.30,2517.73,New
C01431,25,2187.46,87.50,2024-05-14,2025-12-20,11,1,6,4.50,2187.46,Regular
C01432,5,568.20,113.64,2025-10-19,2025-12-12,19,0,4,4.00,568.20,Regular
C01433,13,1175.70,90.44,2024-10-26,2025-12-08,23,1,9,4.22,1175.70,Regular
C01434,9,836.87,92.99,2024-05-29,2025-12-19,12,0,3,4.00,836.87,New
C01435,49,6363.68,129.87,2024-10-20,2025-12-27,4,4,39,4.18,6363.68,VIP
C01436,0,0.00,0.00,,,,0,0,,0.00,New
C01437,51,4449.37,87.24,2023-12-08,2025-12-10,21,5,24,4.38,4449.37,Loyal
C01438,23,1645.28,71.53,2023-12-31,2025-12-15,16,1,9,4.22,1645.28,Regular
C01439,25,1731.08,69.24,2023-05-31,2025-03-30,276,0,8,4.25,1731.08,New
C01440,47,4423.53,94.12,2024-02-14,2025-12-29,2,4,20,4.35,4423.53,Loyal
C01441,0,0.00,0.00,,,,0,0,,0.00,Regular
C01442,44,3654.35,83.05,2023-08-11,2025-12-19,12,3,10,4.00,3654.35,New
C01443,40,4020.83,100.52,2024-09-06,2025-12-26,5,1,15,4.07,4020.83,VIP
C01444,0,0.00,0.00,,,,0,0,,0.00,Regular
C01445,7,463.18,66.17,2025-08-30,2025-12-18,13,1,3,4.00,463.18,Regular
C01446,44,3615.07,82.16,2023-08-27,2025-11-10,51,3,16,4.19,3615.07,Regular
C01447,18,1455.51,80.86,2024-11-10,2025-12-10,21,0,4,4.50,1455.51,Regular
