date,total_sales,total_orders,units_sold,gross_sales,total_discount,avg_order_value,return_count,return_rate,avg_rating,sales_lag_7d,sales_lag_14d,sales_lag_30d,rolling_7d_sales,rolling_30d_sales,rolling_7d_orders
2025-10-25,13830.22,136,307,13834.08,278.58,101.69,8,0.0588,4.25,13482.82,13220.32,12335.54,77407.89,356365.39,753
2025-10-26,9395.78,99,214,9381.63,201.08,94.91,10,0.1010,4.25,10073.72,15083.82,11345.56,76729.95,354415.61,755
2025-10-27,11187.94,97,233,11232.26,228.76,115.34,9,0.0928,4.27,7368.12,8850.88,11542.59,80549.77,354060.96,780
2025-10-28,12463.63,120,265,12458.66,251.90,103.86,13,0.1083,4.29,10330.03,9613.24,9730.32,82683.37,356794.27,811
2025-10-29,10882.40,116,241,10804.48,214.64,93.81,13,0.1121,4.13,13744.31,14450.67,9302.11,79821.46,358374.56,798
2025-10-30,8956.11,90,191,8917.43,171.54,99.51,10,0.1111,4.29,10464.32,10225.55,12949.95,78313.25,354380.72,782
2025-10-31,9618.25,92,202,9543.59,159.36,104.55,7,0.0761,4.08,11597.17,12051.11,12705.95,76334.33,351293.02,750
2025-11-01,22616.74,227,509,22539.30,473.04,99.63,8,0.0352,4.21,13830.22,13482.82,10944.15,85120.85,362965.61,841
2025-11-02,20268.83,204,451,20123.49,347.61,99.36,5,0.0245,4.34,9395.78,10073.72,17524.84,95993.90,365709.60,946
2025-11-03,17204.45,176,367,17079.15,322.98,97.75,7,0.0398,4.24,11187.94,7368.12,14374.60,102010.41,368539.45,1025
2025-11-04,15320.83,148,334,15303.95,334.20,103.52,4,0.0270,4.37,12463.63,10330.03,14753.87,104867.61,369106.41,1053
2025-11-05,17947.14,187,400,17851.93,307.50,95.97,12,0.0642,4.33,10882.40,13744.31,8513.88,111932.35,378539.67,1124
2025-11-06,24194.29,234,534,24071.84,421.99,103.39,10,0.0427,4.38,8956.11,10464.32,12206.03,127170.53,390527.93,1268
2025-11-07,20392.49,198,461,20242.19,340.61,102.99,9,0.0455,4.33,9618.25,11597.17,9480.66,137944.77,401439.76,1374
2025-11-08,20029.22,203,433,19818.89,295.47,98.67,8,0.0394,4.22,22616.74,13830.22,14322.06,135357.25,407146.92,1350
2025-11-09,14061.10,158,334,13887.78,286.81,88.99,5,0.0316,4.33,20268.83,9395.78,12282.52,129149.52,408925.50,1304
2025-11-10,25287.89,256,586,27426.11,2758.18,98.78,8,0.0312,4.19,17204.45,11187.94,13220.32,137232.96,420993.07,1384
2025-11-11,24659.04,251,578,26954.18,2873.28,98.24,11,0.0438,4.16,15320.83,12463.63,15083.82,146571.17,430568.29,1487
2025-11-12,22229.20,241,508,24284.65,2665.44,92.24,8,0.0332,4.31,17947.14,10882.40,8850.88,150853.23,443946.61,1541
2025-11-13,27699.15,279,637,30506.14,3360.30,99.28,8,0.0287,4.22,24194.29,8956.11,9613.24,154358.09,462032.52,1586
2025-11-14,28958.87,311,669,31459.48,3283.09,93.12,7,0.0225,4.34,20392.49,9618.25,14450.67,162924.47,476540.72,1699
2025-11-15,30765.14,337,702,33546.69,3608.80,91.29,8,0.0237,4.38,20029.22,22616.74,10225.55,173660.39,497080.31,1833
2025-11-16,18781.07,184,411,18694.43,335.79,102.07,6,0.0326,4.34,14061.10,20268.83,12051.11,178380.36,503810.27,1859
2025-11-17,14170.20,156,321,14061.75,287.27,90.83,9,0.0577,4.34,25287.89,17204.45,13482.82,167262.67,504497.65,1759
2025-11-18,15950.23,159,390,15914.69,341.38,100.32,11,0.0692,4.12,24659.04,15320.83,10073.72,158553.86,510374.16,1667
2025-11-19,17072.25,161,366,17055.65,353.41,106.04,9,0.0559,4.29,22229.20,17947.14,7368.12,153396.91,520078.29,1587
2025-11-20,22685.35,215,476,22633.47,419.23,105.51,7,0.0326,4.12,27699.15,24194.29,10330.03,148383.11,532433.61,1523
2025-11-21,24569.45,236,558,24560.21,500.54,104.11,7,0.0297,4.20,28958.87,20392.49,13744.31,143993.69,543258.75,1448
2025-11-22,28730.97,415,893,40082.48,12692.23,69.23,10,0.0241,4.24,30765.14,20029.22,10464.32,141959.52,561525.40,1526
2025-11-23,23375.74,320,739,32746.52,10369.18,73.05,14,0.0437,4.36,18781.07,14061.10,11597.17,146554.19,573303.97,1662
2025-11-24,29821.69,427,926,41545.44,13167.72,69.84,11,0.0258,4.28,14170.20,25287.89,13830.22,162205.68,589295.44,1933
2025-11-25,27174.40,376,848,37977.02,12013.56,72.27,10,0.0266,4.35,15950.23,24659.04,9395.78,173429.85,607074.06,2150
2025-11-26,28647.76,412,931,39988.56,12646.91,69.53,6,0.0146,4.30,17072.25,22229.20,11187.94,185005.36,624533.88,2401
2025-11-27,33008.45,468,1039,46115.28,14644.92,70.53,16,0.0342,4.27,22685.35,27699.15,12463.63,195328.46,645078.70,2654
2025-11-28,37760.83,530,1160,52657.07,16703.16,71.25,10,0.0189,4.19,24569.45,28958.87,10882.40,208519.84,671957.13,2948
2025-11-29,40602.45,560,1240,56883.15,18020.10,72.50,9,0.0161,4.30,28730.97,30765.14,8956.11,220391.32,703603.47,3093
2025-11-30,28182.73,406,861,39290.13,12387.68,69.42,12,0.0296,4.14,23375.74,18781.07,9618.25,225198.31,722167.95,3179
2025-12-01,14046.39,136,325,14062.33,294.63,103.28,23,0.1691,4.33,29821.69,14170.20,22616.74,209423.01,713597.60,2888
2025-12-02,17801.12,187,391,17608.81,315.58,95.19,16,0.0856,4.13,27174.40,15950.23,20268.83,200049.73,711129.89,2699
2025-12-03,16048.99,151,344,15913.61,216.64,106.28,12,0.0795,4.18,28647.76,17072.25,17204.45,187450.96,709974.43,2438
2025-12-04,20917.50,195,476,20790.24,348.76,107.27,8,0.0410,4.26,33008.45,22685.35,15320.83,175360.01,715571.10,2165
2025-12-05,27447.68,321,679,32044.44,5428.67,85.51,10,0.0312,4.21,37760.83,24569.45,17947.14,165046.86,725071.64,1956
2025-12-06,31498.53,370,781,36633.07,6014.15,85.13,17,0.0459,4.27,40602.45,28730.97,24194.29,155942.94,732375.88,1766
2025-12-07,22169.79,242,558,25704.76,4167.79,91.61,17,0.0702,4.19,28182.73,23375.74,20392.49,149930.00,734153.18,1602
2025-12-08,22860.33,260,567,26391.52,4220.40,87.92,11,0.0423,4.16,14046.39,29821.69,20029.22,158743.94,736984.29,1726
2025-12-09,22003.53,248,550,25747.46,4351.86,88.72,32,0.1290,4.32,17801.12,27174.40,14061.10,162946.35,744926.72,1787
2025-12-10,25899.51,296,647,29996.64,4820.15,87.50,22,0.0743,4.21,16048.99,28647.76,25287.89,172796.87,745538.34,1932
2025-12-11,33830.75,376,831,39448.10,6494.02,89.98,17,0.0452,4.26,20917.50,33008.45,24659.04,185710.12,754710.05,2113
2025-12-12,30701.00,340,762,36023.13,6107.43,90.30,12,0.0353,4.28,27447.68,37760.83,22229.20,188963.44,763181.85,2132
2025-12-13,28279.58,309,707,33306.98,5670.10,91.52,14,0.0453,4.33,31498.53,40602.45,27699.15,185744.49,763762.28,2071
2025-12-14,22114.92,257,559,25571.33,4122.80,86.05,20,0.0778,4.23,22169.79,28182.73,28958.87,185689.62,756918.33,2086
2025-12-15,20579.27,240,505,24164.35,4225.77,85.75,14,0.0583,4.24,22860.33,14046.39,30765.14,183408.56,746732.46,2066
2025-12-16,24127.57,281,606,27844.38,4530.94,85.86,15,0.0534,4.28,22003.53,17801.12,18781.07,185532.60,752078.96,2099
2025-12-17,24576.67,280,589,29043.66,5124.56,87.77,15,0.0536,4.21,25899.51,16048.99,14170.20,184209.76,762485.43,2083
2025-12-18,27855.83,320,705,32608.49,5532.03,87.05,17,0.0531,4.38,33830.75,20917.50,15950.23,178234.84,774391.03,2027
2025-12-19,27506.35,306,699,31926.72,5193.91,89.89,17,0.0556,4.29,30701.00,27447.68,17072.25,175040.19,784825.13,1993
2025-12-20,28219.02,322,696,33164.00,5732.36,87.64,16,0.0497,4.26,28279.58,31498.53,22685.35,174979.63,790358.80,2006
2025-12-21,14744.82,143,331,14678.27,277.66,103.11,13,0.0909,4.30,22114.92,22169.79,24569.45,167609.53,780534.17,1892
2025-12-22,16278.21,157,353,16238.78,300.75,103.68,24,0.1529,4.18,20579.27,22860.33,28730.97,163308.47,768081.41,1809
2025-12-23,11564.36,127,257,11519.39,255.60,91.06,20,0.1575,4.20,24127.57,22003.53,23375.74,150745.26,756270.03,1655
2025-12-24,13533.68,144,309,13457.29,271.70,93.98,20,0.1389,4.14,24576.67,25899.51,29821.69,139702.27,739982.02,1519
2025-12-25,13561.26,141,297,13470.97,256.83,96.18,16,0.1135,4.24,27855.83,33830.75,27174.40,125407.70,726368.88,1340
2025-12-26,24529.01,238,523,24382.15,425.46,103.06,22,0.0924,4.19,27506.35,30701.00,28647.76,122430.36,722250.13,1272
2025-12-27,17041.88,178,384,16990.60,318.67,95.74,20,0.1124,4.21,28219.02,28279.58,33008.45,111253.22,706283.56,1128
2025-12-28,16000.53,169,363,15899.20,297.43,94.68,19,0.1124,4.17,14744.82,22114.92,37760.83,112508.93,684523.26,1154
2025-12-29,16421.47,171,378,16367.45,349.61,96.03,21,0.1228,4.27,16278.21,20579.27,40602.45,112652.19,660342.28,1168
2025-12-30,19127.87,189,443,19177.70,413.84,101.21,16,0.0847,4.31,11564.36,24127.57,28182.73,120215.70,651287.42,1230
2025-12-31,16280.94,158,359,16332.32,354.93,103.04,24,0.1519,4.25,13533.68,24576.67,14046.39,122962.96,653521.97,1244
