return_id,order_id,product_id,return_date,return_reason
R0002632,O0047050,P0262,2024-03-03,wrong product
R0002633,O0047070,P0125,2024-02-12,wrong product
R0002634,O0047078,P0252,2024-02-07,changed mind
R0002635,O0047108,P0274,2024-02-17,changed mind
R0002636,O0047121,P0179,2024-02-09,wrong product
R0002637,O0047153,P0233,2024-02-29,damaged item
R0002638,O0047162,P0253,2024-02-08,allergic reaction
R0002639,O0047204,P0285,2024-03-04,late delivery
R0002640,O0047239,P0179,2024-02-21,late delivery
R0002641,O0047259,P0179,2024-03-03,changed mind
R0002642,O0047268,P0027,2024-03-02,late delivery
R0002643,O0047269,P0291,2024-02-18,damaged item
R0002644,O0047271,P0179,2024-02-05,changed mind
R0002645,O0047291,P0121,2024-03-05,changed mind
R0002646,O0047306,P0184,2024-03-09,changed mind
R0002647,O0047322,P0253,2024-02-19,late delivery
R0002648,O0047326,P0184,2024-02-14,late delivery
R0002649,O0047336,P0179,2024-03-07,allergic reaction
R0002650,O0047356,P0124,2024-02-28,damaged item
R0002651,O0047385,P0121,2024-02-15,allergic reaction
R0002652,O0047419,P0006,2024-02-28,wrong product
R0002653,O0047465,P0009,2024-02-23,wrong product
R0002654,O0047476,P0253,2024-03-03,changed mind
R0002655,O0047496,P0233,2024-02-12,damaged item
R0002656,O0047502,P0274,2024-02-18,changed mind
R0002657,O0047511,P0253,2024-02-11,changed mind
R0002658,O0047540,P0267,2024-02-15,changed mind
R0002659,O0047583,P0085,2024-02-24,changed mind
R0002660,O0047596,P0253,2024-02-06,allergic reaction
R0002661,O0047607,P0055,2024-02-23,allergic reaction
R0002662,O0047613,P0253,2024-02-11,wrong product
R0002663,O0047662,P0253,2024-02-10,late delivery
R0002664,O0047700,P0252,2024-02-27,damaged item
R0002665,O0047703,P0253,2024-02-14,changed mind
R0002666,O0047713,P0015,2024-03-04,changed mind
R0002667,O0047729,P0179,2024-02-09,changed mind
R0002668,O0047763,P0153,2024-03-03,late delivery
R0002669,O0047840,P0078,2024-03-05,changed mind
R0002670,O0047877,P0208,2024-02-21,late delivery
R0002671,O0047887,P0001,2024-02-15,changed mind
R0002672,O0047898,P0038,2024-03-07,wrong product
R0002673,O0047906,P0003,2024-03-08,damaged item
R0002674,O0047960,P0234,2024-03-05,changed mind
R0002675,O0047989,P0082,2024-03-09,allergic reaction
R0002676,O0047993,P0256,2024-02-15,changed mind
R0002677,O0047998,P0121,2024-03-01,damaged item
R0002678,O0047999,P0048,2024-03-04,allergic reaction
R0002679,O0048002,P0252,2024-02-29,allergic reaction
R0002680,O0048080,P0233,2024-02-08,late delivery
R0002681,O0048095,P0027,2024-02-17,damaged item
R0002682,O0048098,P0252,2024-03-06,allergic reaction
R0002683,O0048128,P0179,2024-02-29,late delivery
R0002684,O0048138,P0208,2024-02-19,changed mind
R0002685,O0048152,P0267,2024-02-18,changed mind
R0002686,O0048178,P0208,2024-02-23,wrong product
R0002687,O0048180,P0179,2024-03-16,changed mind
R0002688,O0048189,P0258,2024-02-11,damaged item
R0002689,O0048215,P0184,2024-02-18,late delivery
R0002690,O0048246,P0252,2024-02-18,allergic reaction
R0002691,O0048263,P0020,2024-03-18,late delivery
R0002692,O0048277,P0300,2024-03-12,damaged item
R0002693,O0048283,P0258,2024-02-17,wrong product
R0002694,O0048297,P0171,2024-02-21,changed mind
R0002695,O0048314,P0300,2024-03-06,damaged item
R0002696,O0048327,P0179,2024-02-18,late delivery
R0002697,O0048336,P0179,2024-02-23,changed mind
R0002698,O0048422,P0179,2024-03-05,damaged item
R0002699,O0048467,P0009,2024-03-08,damaged item
R0002700,O0048473,P0282,2024-02-16,late delivery
R0002701,O0048479,P0274,2024-02-18,changed mind
R0002702,O0048480,P0125,2024-02-27,changed mind
R0002703,O0048524,P0020,2024-02-29,wrong product
R0002704,O0048528,P0267,2024-03-17,allergic reaction
R0002705,O0048531,P0274,2024-03-13,allergic reaction
R0002706,O0048579,P0020,2024-02-17,wrong product
R0002707,O0048580,P0179,2024-03-09,late delivery
R0002708,O0048592,P0027,2024-03-16,damaged item
R0002709,O0048604,P0179,2024-03-12,damaged item
R0002710,O0048609,P0253,2024-03-15,changed mind
R0002711,O0048641,P0009,2024-03-02,damaged item
R0002712,O0048650,P0015,2024-02-24,changed mind
R0002713,O0048679,P0082,2024-02-28,wrong product
R0002714,O0048699,P0137,2024-03-09,changed mind
R0002715,O0048704,P0020,2024-03-05,wrong product
R0002716,O0048740,P0184,2024-02-24,allergic reaction
R0002717,O0048747,P0258,2024-02-23,allergic reaction
R0002718,O0048778,P0274,2024-02-20,wrong product
R0002719,O0048797,P0233,2024-03-03,damaged item
R0002720,O0048798,P0274,2024-02-29,damaged item
R0002721,O0048804,P0179,2024-03-05,late delivery
R0002722,O0048809,P0184,2024-03-16,wrong product
R0002723,O0048812,P0060,2024-03-04,changed mind
R0002724,O0048828,P0179,2024-03-13,allergic reaction
R0002725,O0048831,P0003,2024-02-22,damaged item
R0002726,O0048833,P0208,2024-03-04,allergic reaction
R0002727,O0048862,P0274,2024-03-17,allergic reaction
R0002728,O0048886,P0090,2024-03-02,late delivery
R0002729,O0048892,P0292,2024-03-07,late delivery
R0002730,O0048903,P0177,2024-03-13,changed mind
R0002731,O0048905,P0055,2024-03-04,allergic reaction
R0002732,O0048949,P0027,2024-02-20,late delivery
R0002733,O0048953,P0020,2024-03-01,allergic reaction
R0002734,O0048960,P0208,2024-03-22,changed mind
R0002735,O0048969,P0125,2024-03-14,allergic reaction
R0002736,O0048998,P0179,2024-02-25,changed mind
R0002737,O0049019,P0003,2024-03-14,late delivery
R0002738,O0049030,P0227,2024-03-19,damaged item
R0002739,O0049061,P0274,2024-03-23,changed mind
R0002740,O0049084,P0252,2024-03-03,changed mind
R0002741,O0049085,P0267,2024-03-18,changed mind
R0002742,O0049097,P0144,2024-02-28,allergic reaction
R0002743,O0049122,P0125,2024-03-07,allergic reaction
R0002744,O0049129,P0038,2024-02-26,changed mind
R0002745,O0049160,P0179,2024-02-27,changed mind
R0002746,O0049164,P0253,2024-03-19,changed mind
R0002747,O0049196,P0252,2024-03-19,late delivery
R0002748,O0049229,P0027,2024-03-05,changed mind
R0002749,O0049277,P0227,2024-03-22,late delivery
R0002750,O0049292,P0181,2024-03-03,late delivery
R0002751,O0049304,P0125,2024-03-17,changed mind
R0002752,O0049310,P0231,2024-02-29,changed mind
R0002753,O0049317,P0253,2024-03-18,changed mind
R0002754,O0049318,P0153,2024-03-10,changed mind
R0002755,O0049339,P0258,2024-03-12,changed mind
R0002756,O0049367,P0225,2024-03-11,late delivery
R0002757,O0049382,P0258,2024-03-17,damaged item
R0002758,O0049395,P0208,2024-03-09,damaged item
R0002759,O0049400,P0252,2024-03-18,late delivery
R0002760,O0049429,P0015,2024-03-22,allergic reaction
R0002761,O0049429,P0253,2024-03-14,late delivery
R0002762,O0049459,P0184,2024-03-05,damaged item
R0002763,O0049464,P0253,2024-02-21,wrong product
R0002764,O0049468,P0274,2024-03-19,changed mind
R0002765,O0049504,P0132,2024-03-07,wrong product
R0002766,O0049507,P0253,2024-03-22,changed mind
R0002767,O0049511,P0208,2024-03-15,changed mind
R0002768,O0049531,P0233,2024-03-01,changed mind
R0002769,O0049555,P0253,2024-03-10,late delivery
R0002770,O0049571,P0233,2024-03-25,allergic reaction
R0002771,O0049571,P0258,2024-03-09,damaged item
R0002772,O0049655,P0015,2024-03-13,allergic reaction
R0002773,O0049656,P0296,2024-03-22,changed mind
R0002774,O0049676,P0253,2024-03-10,damaged item
R0002775,O0049739,P0078,2024-03-26,changed mind
R0002776,O0049753,P0015,2024-03-28,late delivery
R0002777,O0049769,P0253,2024-03-28,changed mind
R0002778,O0049775,P0020,2024-03-18,allergic reaction
R0002779,O0049835,P0233,2024-03-12,changed mind
R0002780,O0049839,P0161,2024-03-09,damaged item
R0002781,O0049862,P0121,2024-02-28,wrong product
R0002782,O0049867,P0274,2024-03-27,late delivery
R0002783,O0049917,P0179,2024-03-27,late delivery
R0002784,O0049931,P0020,2024-03-24,allergic reaction
R0002785,O0049946,P0267,2024-03-18,damaged item
R0002786,O0049968,P0015,2024-03-17,changed mind
R0002787,O0049976,P0267,2024-03-20,wrong product
R0002788,O0050027,P0252,2024-03-16,allergic reaction
R0002789,O0050039,P0274,2024-03-18,changed mind
R0002790,O0050046,P0258,2024-03-31,allergic reaction
R0002791,O0050054,P0125,2024-02-28,late delivery
R0002792,O0050063,P0144,2024-03-19,late delivery
R0002793,O0050076,P0027,2024-03-04,allergic reaction
R0002794,O0050084,P0027,2024-03-26,changed mind
R0002795,O0050092,P0208,2024-03-31,damaged item
R0002796,O0050106,P0253,2024-03-02,changed mind
R0002797,O0050123,P0015,2024-03-09,changed mind
R0002798,O0050161,P0020,2024-03-30,changed mind
R0002799,O0050192,P0274,2024-03-25,changed mind
R0002800,O0050194,P0179,2024-03-19,changed mind
R0002801,O0050219,P0267,2024-03-24,changed mind
R0002802,O0050221,P0123,2024-03-07,damaged item
R0002803,O0050225,P0253,2024-02-28,allergic reaction
R0002804,O0050268,P0090,2024-03-24,allergic reaction
R0002805,O0050300,P0124,2024-03-14,damaged item
R0002806,O0050354,P0015,2024-03-13,allergic reaction
R0002807,O0050365,P0179,2024-03-06,late delivery
R0002808,O0050368,P0027,2024-03-15,late delivery
R0002809,O0050381,P0082,2024-03-17,changed mind
R0002810,O0050454,P0027,2024-03-31,changed mind
R0002811,O0050456,P0001,2024-03-13,allergic reaction
R0002812,O0050464,P0045,2024-03-06,allergic reaction
R0002813,O0050481,P0179,2024-04-03,allergic reaction
R0002814,O0050487,P0179,2024-04-01,late delivery
R0002815,O0050494,P0125,2024-04-04,allergic reaction
R0002816,O0050498,P0123,2024-03-06,late delivery
R0002817,O0050503,P0297,2024-03-06,changed mind
R0002818,O0050557,P0267,2024-03-20,allergic reaction
R0002819,O0050605,P0062,2024-03-22,allergic reaction
R0002820,O0050681,P0267,2024-03-31,allergic reaction
R0002821,O0050698,P0253,2024-04-02,late delivery
R0002822,O0050700,P0258,2024-04-04,changed mind
R0002823,O0050730,P0179,2024-04-01,damaged item
R0002824,O0050732,P0300,2024-04-03,changed mind
R0002825,O0050735,P0274,2024-03-27,damaged item
R0002826,O0050749,P0038,2024-03-10,late delivery
R0002827,O0050754,P0179,2024-04-07,late delivery
R0002828,O0050776,P0020,2024-03-17,damaged item
R0002829,O0050788,P0253,2024-03-13,allergic reaction
R0002830,O0050792,P0234,2024-03-20,changed mind
R0002831,O0050817,P0177,2024-03-20,changed mind
R0002832,O0050820,P0274,2024-03-10,allergic reaction
R0002833,O0050829,P0153,2024-03-10,changed mind
R0002834,O0050834,P0179,2024-03-21,wrong product
R0002835,O0050859,P0020,2024-03-31,late delivery
R0002836,O0050892,P0267,2024-04-10,damaged item
R0002837,O0050897,P0227,2024-03-07,allergic reaction
R0002838,O0050962,P0233,2024-03-12,damaged item
R0002839,O0050966,P0258,2024-04-01,allergic reaction
R0002840,O0050970,P0027,2024-04-01,allergic reaction
R0002841,O0051006,P0179,2024-03-31,allergic reaction
R0002842,O0051033,P0291,2024-03-12,damaged item
R0002843,O0051040,P0002,2024-03-30,allergic reaction
R0002844,O0051050,P0079,2024-03-21,damaged item
R0002845,O0051063,P0274,2024-03-11,changed mind
R0002846,O0051067,P0267,2024-03-31,damaged item
R0002847,O0051075,P0179,2024-03-31,changed mind
R0002848,O0051078,P0009,2024-04-03,damaged item
R0002849,O0051081,P0078,2024-04-05,allergic reaction
R0002850,O0051088,P0140,2024-04-08,damaged item
R0002851,O0051088,P0003,2024-04-05,changed mind
R0002852,O0051100,P0179,2024-04-04,damaged item
R0002853,O0051136,P0020,2024-03-15,late delivery
R0002854,O0051154,P0172,2024-04-06,allergic reaction
R0002855,O0051168,P0179,2024-03-12,allergic reaction
R0002856,O0051183,P0267,2024-03-19,changed mind
R0002857,O0051193,P0027,2024-03-19,changed mind
R0002858,O0051196,P0179,2024-03-22,damaged item
R0002859,O0051200,P0177,2024-04-05,changed mind
R0002860,O0051208,P0125,2024-03-18,changed mind
R0002861,O0051229,P0179,2024-03-19,allergic reaction
R0002862,O0051244,P0263,2024-03-16,wrong product
R0002863,O0051251,P0274,2024-03-23,allergic reaction
R0002864,O0051284,P0291,2024-03-26,changed mind
R0002865,O0051285,P0253,2024-03-08,late delivery
R0002866,O0051286,P0003,2024-03-23,late delivery
R0002867,O0051305,P0267,2024-03-31,allergic reaction
R0002868,O0051371,P0179,2024-04-08,changed mind
R0002869,O0051393,P0233,2024-03-25,damaged item
R0002870,O0051407,P0274,2024-03-27,changed mind
R0002871,O0051429,P0179,2024-03-25,allergic reaction
R0002872,O0051479,P0179,2024-03-13,late delivery
R0002873,O0051481,P0208,2024-03-22,changed mind
R0002874,O0051487,P0227,2024-03-23,changed mind
R0002875,O0051498,P0253,2024-04-05,late delivery
R0002876,O0051505,P0233,2024-03-12,changed mind
R0002877,O0051542,P0252,2024-04-11,damaged item
R0002878,O0051593,P0165,2024-03-28,changed mind
R0002879,O0051627,P0038,2024-03-12,allergic reaction
R0002880,O0051639,P0121,2024-03-22,allergic reaction
R0002881,O0051662,P0274,2024-04-04,changed mind
R0002882,O0051662,P0267,2024-03-16,late delivery
R0002883,O0051664,P0027,2024-03-20,wrong product
R0002884,O0051681,P0002,2024-04-18,changed mind
R0002885,O0051703,P0136,2024-04-06,wrong product
R0002886,O0051752,P0227,2024-03-17,allergic reaction
R0002887,O0051766,P0006,2024-04-06,allergic reaction
R0002888,O0051831,P0253,2024-03-17,damaged item
R0002889,O0051848,P0049,2024-03-22,changed mind
R0002890,O0051860,P0003,2024-04-12,allergic reaction
R0002891,O0051864,P0253,2024-04-05,allergic reaction
R0002892,O0051890,P0253,2024-03-17,changed mind
R0002893,O0051902,P0049,2024-03-22,allergic reaction
R0002894,O0051903,P0027,2024-04-06,damaged item
R0002895,O0051948,P0258,2024-04-10,late delivery
R0002896,O0051973,P0117,2024-04-17,changed mind
R0002897,O0051976,P0267,2024-04-04,late delivery
R0002898,O0051982,P0267,2024-03-26,allergic reaction
R0002899,O0052011,P0027,2024-04-04,allergic reaction
R0002900,O0052016,P0001,2024-04-06,damaged item
R0002901,O0052038,P0254,2024-03-21,allergic reaction
R0002902,O0052055,P0125,2024-04-08,damaged item
R0002903,O0052089,P0117,2024-03-29,late delivery
R0002904,O0052100,P0015,2024-04-19,wrong product
R0002905,O0052142,P0125,2024-04-17,damaged item
R0002906,O0052152,P0179,2024-04-01,changed mind
R0002907,O0052156,P0267,2024-03-25,allergic reaction
R0002908,O0052160,P0179,2024-04-10,changed mind
R0002909,O0052166,P0179,2024-03-26,late delivery
R0002910,O0052168,P0020,2024-04-06,late delivery
R0002911,O0052198,P0054,2024-04-10,changed mind
R0002912,O0052202,P0253,2024-03-25,damaged item
R0002913,O0052221,P0027,2024-03-28,late delivery
R0002914,O0052240,P0125,2024-04-06,changed mind
R0002915,O0052252,P0036,2024-03-27,damaged item
R0002916,O0052256,P0027,2024-04-20,changed mind
R0002917,O0052263,P0132,2024-04-18,wrong product
R0002918,O0052270,P0258,2024-04-10,late delivery
R0002919,O0052281,P0020,2024-04-09,damaged item
R0002920,O0052298,P0027,2024-04-01,changed mind
R0002921,O0052306,P0252,2024-04-16,damaged item
R0002922,O0052322,P0274,2024-03-27,changed mind
R0002923,O0052323,P0027,2024-03-24,wrong product
R0002924,O0052339,P0003,2024-03-24,changed mind
R0002925,O0052353,P0038,2024-04-15,allergic reaction
R0002926,O0052355,P0049,2024-04-08,allergic reaction
R0002927,O0052368,P0267,2024-04-10,damaged item
R0002928,O0052405,P0274,2024-03-27,allergic reaction
R0002929,O0052407,P0027,2024-03-30,late delivery
R0002930,O0052410,P0278,2024-04-11,changed mind
R0002931,O0052413,P0003,2024-04-14,wrong product
R0002932,O0052426,P0020,2024-04-20,wrong product
R0002933,O0052466,P0038,2024-04-02,damaged item
R0002934,O0052479,P0172,2024-04-24,damaged item
R0002935,O0052480,P0267,2024-04-08,changed mind
R0002936,O0052497,P0179,2024-04-21,damaged item
R0002937,O0052547,P0208,2024-04-17,allergic reaction
R0002938,O0052549,P0246,2024-03-26,damaged item
R0002939,O0052621,P0179,2024-04-10,changed mind
R0002940,O0052631,P0274,2024-04-06,changed mind
R0002941,O0052642,P0227,2024-04-03,changed mind
R0002942,O0052643,P0227,2024-03-24,changed mind
R0002943,O0052666,P0253,2024-04-11,changed mind
R0002944,O0052682,P0258,2024-03-28,late delivery
R0002945,O0052692,P0025,2024-04-17,allergic reaction
R0002946,O0052692,P0176,2024-03-30,changed mind
R0002947,O0052713,P0267,2024-04-23,changed mind
R0002948,O0052717,P0027,2024-03-23,changed mind
R0002949,O0052726,P0258,2024-04-12,wrong product
R0002950,O0052731,P0002,2024-03-30,changed mind
R0002951,O0052747,P0027,2024-03-30,allergic reaction
R0002952,O0052756,P0179,2024-03-28,changed mind
R0002953,O0052809,P0252,2024-04-24,changed mind
R0002954,O0052829,P0253,2024-03-23,wrong product
R0002955,O0052847,P0258,2024-03-24,changed mind
R0002956,O0052860,P0027,2024-03-27,changed mind
R0002957,O0052870,P0297,2024-04-13,wrong product
R0002958,O0052879,P0179,2024-03-27,allergic reaction
R0002959,O0052886,P0170,2024-04-25,wrong product
R0002960,O0052899,P0218,2024-03-27,late delivery
R0002961,O0052920,P0015,2024-04-26,changed mind
R0002962,O0052928,P0125,2024-04-16,late delivery
R0002963,O0052938,P0267,2024-03-31,late delivery
R0002964,O0052974,P0060,2024-04-27,allergic reaction
R0002965,O0052977,P0027,2024-04-06,late delivery
R0002966,O0052992,P0049,2024-04-07,allergic reaction
R0002967,O0053042,P0177,2024-04-26,wrong product
R0002968,O0053057,P0252,2024-04-21,late delivery
R0002969,O0053117,P0027,2024-04-16,late delivery
R0002970,O0053151,P0020,2024-04-10,damaged item
R0002971,O0053166,P0049,2024-04-01,allergic reaction
R0002972,O0053180,P0119,2024-04-11,damaged item
R0002973,O0053204,P0179,2024-04-15,changed mind
R0002974,O0053212,P0015,2024-04-22,late delivery
R0002975,O0053240,P0208,2024-04-06,changed mind
R0002976,O0053253,P0274,2024-05-01,damaged item
R0002977,O0053278,P0027,2024-04-10,allergic reaction
R0002978,O0053299,P0267,2024-04-22,allergic reaction
R0002979,O0053302,P0179,2024-04-01,wrong product
R0002980,O0053304,P0049,2024-04-26,allergic reaction
R0002981,O0053306,P0267,2024-04-01,changed mind
R0002982,O0053314,P0179,2024-04-18,late delivery
R0002983,O0053318,P0179,2024-04-04,changed mind
R0002984,O0053360,P0038,2024-04-27,wrong product
R0002985,O0053424,P0049,2024-05-02,changed mind
R0002986,O0053434,P0227,2024-05-03,damaged item
R0002987,O0053447,P0173,2024-04-25,allergic reaction
R0002988,O0053501,P0121,2024-04-03,late delivery
R0002989,O0053522,P0015,2024-04-21,damaged item
R0002990,O0053532,P0049,2024-04-14,changed mind
R0002991,O0053547,P0125,2024-04-03,damaged item
R0002992,O0053548,P0008,2024-04-07,changed mind
R0002993,O0053578,P0232,2024-05-01,changed mind
R0002994,O0053595,P0231,2024-04-23,damaged item
R0002995,O0053613,P0015,2024-04-25,late delivery
R0002996,O0053658,P0078,2024-05-06,late delivery
R0002997,O0053661,P0027,2024-04-19,allergic reaction
R0002998,O0053662,P0001,2024-04-30,late delivery
R0002999,O0053702,P0253,2024-04-11,changed mind
R0003000,O0053735,P0274,2024-05-06,damaged item
R0003001,O0053740,P0030,2024-04-24,wrong product
R0003002,O0053780,P0020,2024-04-06,wrong product
R0003003,O0053805,P0274,2024-05-03,allergic reaction
R0003004,O0053835,P0192,2024-04-18,allergic reaction
R0003005,O0053843,P0258,2024-04-11,changed mind
R0003006,O0053865,P0060,2024-04-11,changed mind
R0003007,O0053899,P0252,2024-05-02,allergic reaction
R0003008,O0053917,P0267,2024-04-21,allergic reaction
R0003009,O0053926,P0179,2024-04-07,wrong product
R0003010,O0053929,P0003,2024-04-08,allergic reaction
R0003011,O0053948,P0231,2024-04-23,late delivery
R0003012,O0053994,P0027,2024-04-22,changed mind
R0003013,O0054011,P0179,2024-04-20,late delivery
R0003014,O0054027,P0231,2024-04-10,allergic reaction
R0003015,O0054043,P0267,2024-04-25,damaged item
